2016-04-30 15:40:18 [scrapy] INFO: Scrapy 1.0.5 started (bot: fuli_spiders)
2016-04-30 15:40:18 [scrapy] INFO: Optional features available: ssl, http11
2016-04-30 15:40:18 [scrapy] INFO: Overridden settings: {'NEWSPIDER_MODULE': 'fuli_spiders.spiders', 'SPIDER_MODULES': ['fuli_spiders.spiders'], 'LOG_FILE': 'fuli_spiders.log', 'LOG_LEVEL': 'INFO', 'BOT_NAME': 'fuli_spiders'}
2016-04-30 15:40:18 [scrapy] INFO: Enabled extensions: CloseSpider, TelnetConsole, LogStats, CoreStats, SpiderState
2016-04-30 15:40:18 [scrapy] INFO: Enabled downloader middlewares: HttpAuthMiddleware, DownloadTimeoutMiddleware, UserAgentMiddleware, RetryMiddleware, DefaultHeadersMiddleware, MetaRefreshMiddleware, HttpCompressionMiddleware, RedirectMiddleware, CookiesMiddleware, ChunkedTransferMiddleware, DownloaderStats
2016-04-30 15:40:18 [scrapy] INFO: Enabled spider middlewares: HttpErrorMiddleware, OffsiteMiddleware, RefererMiddleware, UrlLengthMiddleware, DepthMiddleware
2016-04-30 15:40:18 [scrapy] INFO: Enabled item pipelines: 
2016-04-30 15:40:18 [scrapy] INFO: Spider opened
2016-04-30 15:40:18 [scrapy] INFO: Crawled 0 pages (at 0 pages/min), scraped 0 items (at 0 items/min)
2016-04-30 15:40:38 [scrapy] INFO: Closing spider (finished)
2016-04-30 15:40:38 [scrapy] INFO: Dumping Scrapy stats:
{'downloader/request_bytes': 34338,
 'downloader/request_count': 108,
 'downloader/request_method_count/GET': 108,
 'downloader/response_bytes': 1856545,
 'downloader/response_count': 108,
 'downloader/response_status_count/200': 108,
 'finish_reason': 'finished',
 'finish_time': datetime.datetime(2016, 4, 30, 7, 40, 38, 948835),
 'log_count/ERROR': 1,
 'log_count/INFO': 7,
 'request_depth_max': 107,
 'response_received_count': 108,
 'scheduler/dequeued': 108,
 'scheduler/dequeued/memory': 108,
 'scheduler/enqueued': 108,
 'scheduler/enqueued/memory': 108,
 'spider_exceptions/IndexError': 1,
 'start_time': datetime.datetime(2016, 4, 30, 7, 40, 18, 993820)}
2016-04-30 15:40:38 [scrapy] INFO: Spider closed (finished)
2016-04-30 15:41:07 [scrapy] INFO: Scrapy 1.0.5 started (bot: fuli_spiders)
2016-04-30 15:41:07 [scrapy] INFO: Optional features available: ssl, http11
2016-04-30 15:41:07 [scrapy] INFO: Overridden settings: {'NEWSPIDER_MODULE': 'fuli_spiders.spiders', 'SPIDER_MODULES': ['fuli_spiders.spiders'], 'LOG_FILE': 'fuli_spiders.log', 'BOT_NAME': 'fuli_spiders'}
2016-04-30 15:41:07 [scrapy] INFO: Enabled extensions: CloseSpider, TelnetConsole, LogStats, CoreStats, SpiderState
2016-04-30 15:41:07 [scrapy] INFO: Enabled downloader middlewares: HttpAuthMiddleware, DownloadTimeoutMiddleware, UserAgentMiddleware, RetryMiddleware, DefaultHeadersMiddleware, MetaRefreshMiddleware, HttpCompressionMiddleware, RedirectMiddleware, CookiesMiddleware, ChunkedTransferMiddleware, DownloaderStats
2016-04-30 15:41:07 [scrapy] INFO: Enabled spider middlewares: HttpErrorMiddleware, OffsiteMiddleware, RefererMiddleware, UrlLengthMiddleware, DepthMiddleware
2016-04-30 15:41:07 [scrapy] INFO: Enabled item pipelines: 
2016-04-30 15:41:07 [scrapy] INFO: Spider opened
2016-04-30 15:41:07 [scrapy] INFO: Crawled 0 pages (at 0 pages/min), scraped 0 items (at 0 items/min)
2016-04-30 15:41:07 [scrapy] DEBUG: Telnet console listening on 127.0.0.1:6023
2016-04-30 17:41:27 [scrapy] INFO: Enabled extensions: CloseSpider, TelnetConsole, LogStats, CoreStats, SpiderState
2016-04-30 17:41:27 [scrapy] INFO: Enabled downloader middlewares: HttpAuthMiddleware, DownloadTimeoutMiddleware, UserAgentMiddleware, RetryMiddleware, DefaultHeadersMiddleware, MetaRefreshMiddleware, HttpCompressionMiddleware, RedirectMiddleware, CookiesMiddleware, ChunkedTransferMiddleware, DownloaderStats
2016-04-30 17:41:27 [scrapy] INFO: Enabled spider middlewares: HttpErrorMiddleware, OffsiteMiddleware, RefererMiddleware, UrlLengthMiddleware, DepthMiddleware
2016-04-30 17:41:27 [scrapy] INFO: Enabled item pipelines: 
2016-04-30 17:41:27 [scrapy] INFO: Spider opened
2016-04-30 17:41:27 [scrapy] INFO: Crawled 0 pages (at 0 pages/min), scraped 0 items (at 0 items/min)
2016-04-30 17:41:27 [scrapy] DEBUG: Telnet console listening on 127.0.0.1:6023
2016-04-30 17:41:29 [scrapy] DEBUG: Crawled (200) <GET http://www.flkong.net> (referer: None) ['partial']
2016-04-30 17:41:32 [scrapy] DEBUG: Crawled (200) <GET http://www.flkong.net/page/2> (referer: http://www.flkong.net) ['partial']
2016-04-30 17:41:34 [scrapy] DEBUG: Crawled (200) <GET http://www.flkong.net/page/3> (referer: http://www.flkong.net/page/2) ['partial']
2016-04-30 17:41:36 [scrapy] DEBUG: Crawled (200) <GET http://www.flkong.net/page/4> (referer: http://www.flkong.net/page/3) ['partial']
2016-04-30 17:41:38 [scrapy] DEBUG: Crawled (200) <GET http://www.flkong.net/page/5> (referer: http://www.flkong.net/page/4) ['partial']
2016-04-30 17:41:42 [scrapy] DEBUG: Crawled (200) <GET http://www.flkong.net/page/6> (referer: http://www.flkong.net/page/5) ['partial']
2016-04-30 17:41:44 [scrapy] DEBUG: Crawled (200) <GET http://www.flkong.net/page/7> (referer: http://www.flkong.net/page/6) ['partial']
2016-04-30 17:41:46 [scrapy] DEBUG: Crawled (200) <GET http://www.flkong.net/page/8> (referer: http://www.flkong.net/page/7) ['partial']
2016-04-30 17:41:48 [scrapy] DEBUG: Crawled (200) <GET http://www.flkong.net/page/9> (referer: http://www.flkong.net/page/8) ['partial']
2016-04-30 17:41:50 [scrapy] DEBUG: Crawled (200) <GET http://www.flkong.net/page/10> (referer: http://www.flkong.net/page/9) ['partial']
2016-04-30 17:41:53 [scrapy] DEBUG: Crawled (200) <GET http://www.flkong.net/page/11> (referer: http://www.flkong.net/page/10) ['partial']
2016-04-30 17:41:57 [scrapy] DEBUG: Crawled (200) <GET http://www.flkong.net/page/12> (referer: http://www.flkong.net/page/11) ['partial']
2016-04-30 17:41:59 [scrapy] DEBUG: Crawled (200) <GET http://www.flkong.net/page/13> (referer: http://www.flkong.net/page/12) ['partial']
2016-04-30 17:42:01 [scrapy] INFO: Received SIGINT, shutting down gracefully. Send again to force 
2016-04-30 17:42:01 [scrapy] INFO: Closing spider (shutdown)
2016-04-30 17:42:01 [scrapy] INFO: Received SIGINT twice, forcing unclean shutdown
2016-04-30 17:42:01 [scrapy] DEBUG: Crawled (200) <GET http://www.flkong.net/page/14> (referer: http://www.flkong.net/page/13) ['partial']
2016-04-30 17:42:22 [scrapy] INFO: Scrapy 1.0.5 started (bot: fuli_spiders)
2016-04-30 17:42:22 [scrapy] INFO: Optional features available: ssl, http11
2016-04-30 17:42:22 [scrapy] INFO: Overridden settings: {'NEWSPIDER_MODULE': 'fuli_spiders.spiders', 'SPIDER_MODULES': ['fuli_spiders.spiders'], 'LOG_FILE': 'fuli_spiders.log', 'USER_AGENT': 'Baiduspider (+http://www.baidu.com/search/spider.htm)', 'BOT_NAME': 'fuli_spiders'}
2016-04-30 17:42:22 [scrapy] INFO: Enabled extensions: CloseSpider, TelnetConsole, LogStats, CoreStats, SpiderState
2016-04-30 17:42:22 [scrapy] INFO: Enabled downloader middlewares: HttpAuthMiddleware, DownloadTimeoutMiddleware, UserAgentMiddleware, RetryMiddleware, DefaultHeadersMiddleware, MetaRefreshMiddleware, HttpCompressionMiddleware, RedirectMiddleware, CookiesMiddleware, ChunkedTransferMiddleware, DownloaderStats
2016-04-30 17:42:22 [scrapy] INFO: Enabled spider middlewares: HttpErrorMiddleware, OffsiteMiddleware, RefererMiddleware, UrlLengthMiddleware, DepthMiddleware
2016-04-30 17:42:22 [scrapy] INFO: Enabled item pipelines: 
2016-04-30 17:42:22 [scrapy] INFO: Spider opened
2016-04-30 17:42:22 [scrapy] INFO: Crawled 0 pages (at 0 pages/min), scraped 0 items (at 0 items/min)
2016-04-30 17:42:22 [scrapy] DEBUG: Telnet console listening on 127.0.0.1:6023
2016-04-30 17:42:24 [scrapy] DEBUG: Crawled (200) <GET http://www.flkong.net> (referer: None) ['partial']
2016-04-30 17:42:27 [scrapy] DEBUG: Crawled (200) <GET http://www.flkong.net/page/2> (referer: http://www.flkong.net) ['partial']
2016-04-30 17:42:30 [scrapy] DEBUG: Crawled (200) <GET http://www.flkong.net/page/3> (referer: http://www.flkong.net/page/2) ['partial']
2016-04-30 17:42:32 [scrapy] DEBUG: Crawled (200) <GET http://www.flkong.net/page/4> (referer: http://www.flkong.net/page/3) ['partial']
2016-04-30 17:42:35 [scrapy] DEBUG: Crawled (200) <GET http://www.flkong.net/page/5> (referer: http://www.flkong.net/page/4) ['partial']
2016-04-30 17:42:37 [scrapy] DEBUG: Crawled (200) <GET http://www.flkong.net/page/6> (referer: http://www.flkong.net/page/5) ['partial']
2016-04-30 17:42:39 [scrapy] DEBUG: Crawled (200) <GET http://www.flkong.net/page/7> (referer: http://www.flkong.net/page/6) ['partial']
2016-04-30 17:42:44 [scrapy] DEBUG: Crawled (200) <GET http://www.flkong.net/page/8> (referer: http://www.flkong.net/page/7) ['partial']
2016-04-30 17:42:46 [scrapy] DEBUG: Crawled (200) <GET http://www.flkong.net/page/9> (referer: http://www.flkong.net/page/8) ['partial']
2016-04-30 17:42:47 [scrapy] INFO: Received SIGINT, shutting down gracefully. Send again to force 
2016-04-30 17:42:47 [scrapy] INFO: Closing spider (shutdown)
2016-04-30 17:42:47 [scrapy] INFO: Received SIGINT twice, forcing unclean shutdown
2016-04-30 17:42:47 [scrapy] DEBUG: Crawled (200) <GET http://www.flkong.net/page/10> (referer: http://www.flkong.net/page/9) ['partial']
2016-04-30 17:43:15 [scrapy] INFO: Scrapy 1.0.5 started (bot: fuli_spiders)
2016-04-30 17:43:15 [scrapy] INFO: Optional features available: ssl, http11
2016-04-30 17:43:15 [scrapy] INFO: Overridden settings: {'NEWSPIDER_MODULE': 'fuli_spiders.spiders', 'SPIDER_MODULES': ['fuli_spiders.spiders'], 'LOG_FILE': 'fuli_spiders.log', 'USER_AGENT': 'Baiduspider (+http://www.baidu.com/search/spider.htm)', 'BOT_NAME': 'fuli_spiders'}
2016-04-30 17:43:15 [scrapy] INFO: Enabled extensions: CloseSpider, TelnetConsole, LogStats, CoreStats, SpiderState
2016-04-30 17:43:15 [scrapy] INFO: Enabled downloader middlewares: HttpAuthMiddleware, DownloadTimeoutMiddleware, UserAgentMiddleware, RetryMiddleware, DefaultHeadersMiddleware, MetaRefreshMiddleware, HttpCompressionMiddleware, RedirectMiddleware, CookiesMiddleware, ChunkedTransferMiddleware, DownloaderStats
2016-04-30 17:43:15 [scrapy] INFO: Enabled spider middlewares: HttpErrorMiddleware, OffsiteMiddleware, RefererMiddleware, UrlLengthMiddleware, DepthMiddleware
2016-04-30 17:43:15 [scrapy] INFO: Enabled item pipelines: 
2016-04-30 17:43:15 [scrapy] INFO: Spider opened
2016-04-30 17:43:15 [scrapy] INFO: Crawled 0 pages (at 0 pages/min), scraped 0 items (at 0 items/min)
2016-04-30 17:43:15 [scrapy] DEBUG: Telnet console listening on 127.0.0.1:6023
2016-04-30 17:43:17 [scrapy] DEBUG: Crawled (200) <GET http://www.flkong.net> (referer: None) ['partial']
2016-04-30 17:43:19 [scrapy] INFO: Received SIGINT, shutting down gracefully. Send again to force 
2016-04-30 17:43:19 [scrapy] INFO: Closing spider (shutdown)
2016-04-30 17:43:20 [scrapy] DEBUG: Crawled (200) <GET http://www.flkong.net/page/2> (referer: http://www.flkong.net) ['partial']
2016-04-30 17:43:20 [scrapy] INFO: Dumping Scrapy stats:
{'downloader/request_bytes': 502,
 'downloader/request_count': 2,
 'downloader/request_method_count/GET': 2,
 'downloader/response_bytes': 68872,
 'downloader/response_count': 2,
 'downloader/response_status_count/200': 2,
 'finish_reason': 'shutdown',
 'finish_time': datetime.datetime(2016, 4, 30, 9, 43, 20, 574298),
 'log_count/DEBUG': 3,
 'log_count/INFO': 8,
 'request_depth_max': 2,
 'response_received_count': 2,
 'scheduler/dequeued': 2,
 'scheduler/dequeued/memory': 2,
 'scheduler/enqueued': 3,
 'scheduler/enqueued/memory': 3,
 'start_time': datetime.datetime(2016, 4, 30, 9, 43, 15, 465947)}
2016-04-30 17:43:20 [scrapy] INFO: Spider closed (shutdown)
2016-04-30 17:43:40 [scrapy] INFO: Scrapy 1.0.5 started (bot: fuli_spiders)
2016-04-30 17:43:40 [scrapy] INFO: Optional features available: ssl, http11
2016-04-30 17:43:40 [scrapy] INFO: Overridden settings: {'NEWSPIDER_MODULE': 'fuli_spiders.spiders', 'SPIDER_MODULES': ['fuli_spiders.spiders'], 'LOG_FILE': 'fuli_spiders.log', 'USER_AGENT': 'Baiduspider (+http://www.baidu.com/search/spider.htm)', 'BOT_NAME': 'fuli_spiders'}
2016-04-30 17:43:40 [scrapy] INFO: Enabled extensions: CloseSpider, TelnetConsole, LogStats, CoreStats, SpiderState
2016-04-30 17:43:40 [scrapy] INFO: Enabled downloader middlewares: HttpAuthMiddleware, DownloadTimeoutMiddleware, UserAgentMiddleware, RetryMiddleware, DefaultHeadersMiddleware, MetaRefreshMiddleware, HttpCompressionMiddleware, RedirectMiddleware, CookiesMiddleware, ChunkedTransferMiddleware, DownloaderStats
2016-04-30 17:43:40 [scrapy] INFO: Enabled spider middlewares: HttpErrorMiddleware, OffsiteMiddleware, RefererMiddleware, UrlLengthMiddleware, DepthMiddleware
2016-04-30 17:43:40 [scrapy] INFO: Enabled item pipelines: 
2016-04-30 17:43:40 [scrapy] INFO: Spider opened
2016-04-30 17:43:40 [scrapy] INFO: Crawled 0 pages (at 0 pages/min), scraped 0 items (at 0 items/min)
2016-04-30 17:43:40 [scrapy] DEBUG: Telnet console listening on 127.0.0.1:6023
2016-04-30 17:43:43 [scrapy] DEBUG: Crawled (200) <GET http://www.flkong.net> (referer: None) ['partial']
2016-04-30 17:43:43 [scrapy] ERROR: Spider error processing <GET http://www.flkong.net> (referer: None)
Traceback (most recent call last):
  File "/Library/Python/2.7/site-packages/scrapy/utils/defer.py", line 102, in iter_errback
    yield next(it)
  File "/Library/Python/2.7/site-packages/scrapy/spidermiddlewares/offsite.py", line 28, in process_spider_output
    for x in result:
  File "/Library/Python/2.7/site-packages/scrapy/spidermiddlewares/referer.py", line 22, in <genexpr>
    return (_set_referer(r) for r in result or ())
  File "/Library/Python/2.7/site-packages/scrapy/spidermiddlewares/urllength.py", line 37, in <genexpr>
    return (r for r in result or () if _filter(r))
  File "/Library/Python/2.7/site-packages/scrapy/spidermiddlewares/depth.py", line 54, in <genexpr>
    return (r for r in result or () if _filter(r))
  File "/Users/xiao/project/fuli/src/fuli_spiders/fuli_spiders/spiders/flkong.py", line 27, in parse
    img = item.xpath('p[2]/a/img/@src').extract()[0]
IndexError: list index out of range
2016-04-30 17:43:43 [scrapy] INFO: Closing spider (finished)
2016-04-30 17:43:43 [scrapy] INFO: Dumping Scrapy stats:
{'downloader/request_bytes': 232,
 'downloader/request_count': 1,
 'downloader/request_method_count/GET': 1,
 'downloader/response_bytes': 36359,
 'downloader/response_count': 1,
 'downloader/response_status_count/200': 1,
 'finish_reason': 'finished',
 'finish_time': datetime.datetime(2016, 4, 30, 9, 43, 43, 821770),
 'log_count/DEBUG': 2,
 'log_count/ERROR': 1,
 'log_count/INFO': 7,
 'response_received_count': 1,
 'scheduler/dequeued': 1,
 'scheduler/dequeued/memory': 1,
 'scheduler/enqueued': 1,
 'scheduler/enqueued/memory': 1,
 'spider_exceptions/IndexError': 1,
 'start_time': datetime.datetime(2016, 4, 30, 9, 43, 40, 433648)}
2016-04-30 17:43:43 [scrapy] INFO: Spider closed (finished)
2016-04-30 17:44:31 [scrapy] INFO: Scrapy 1.0.5 started (bot: fuli_spiders)
2016-04-30 17:44:31 [scrapy] INFO: Optional features available: ssl, http11
2016-04-30 17:44:31 [scrapy] INFO: Overridden settings: {'NEWSPIDER_MODULE': 'fuli_spiders.spiders', 'SPIDER_MODULES': ['fuli_spiders.spiders'], 'LOG_FILE': 'fuli_spiders.log', 'USER_AGENT': 'Baiduspider (+http://www.baidu.com/search/spider.htm)', 'BOT_NAME': 'fuli_spiders'}
2016-04-30 17:44:31 [scrapy] INFO: Enabled extensions: CloseSpider, TelnetConsole, LogStats, CoreStats, SpiderState
2016-04-30 17:44:31 [scrapy] INFO: Enabled downloader middlewares: HttpAuthMiddleware, DownloadTimeoutMiddleware, UserAgentMiddleware, RetryMiddleware, DefaultHeadersMiddleware, MetaRefreshMiddleware, HttpCompressionMiddleware, RedirectMiddleware, CookiesMiddleware, ChunkedTransferMiddleware, DownloaderStats
2016-04-30 17:44:31 [scrapy] INFO: Enabled spider middlewares: HttpErrorMiddleware, OffsiteMiddleware, RefererMiddleware, UrlLengthMiddleware, DepthMiddleware
2016-04-30 17:44:31 [scrapy] INFO: Enabled item pipelines: 
2016-04-30 17:44:31 [scrapy] INFO: Spider opened
2016-04-30 17:44:31 [scrapy] INFO: Crawled 0 pages (at 0 pages/min), scraped 0 items (at 0 items/min)
2016-04-30 17:44:31 [scrapy] DEBUG: Telnet console listening on 127.0.0.1:6023
2016-04-30 17:44:34 [scrapy] DEBUG: Crawled (200) <GET http://www.flkong.net> (referer: None) ['partial']
2016-04-30 17:44:34 [scrapy] ERROR: Spider error processing <GET http://www.flkong.net> (referer: None)
Traceback (most recent call last):
  File "/Library/Python/2.7/site-packages/scrapy/utils/defer.py", line 102, in iter_errback
    yield next(it)
  File "/Library/Python/2.7/site-packages/scrapy/spidermiddlewares/offsite.py", line 28, in process_spider_output
    for x in result:
  File "/Library/Python/2.7/site-packages/scrapy/spidermiddlewares/referer.py", line 22, in <genexpr>
    return (_set_referer(r) for r in result or ())
  File "/Library/Python/2.7/site-packages/scrapy/spidermiddlewares/urllength.py", line 37, in <genexpr>
    return (r for r in result or () if _filter(r))
  File "/Library/Python/2.7/site-packages/scrapy/spidermiddlewares/depth.py", line 54, in <genexpr>
    return (r for r in result or () if _filter(r))
  File "/Users/xiao/project/fuli/src/fuli_spiders/fuli_spiders/spiders/flkong.py", line 27, in parse
    img = item.xpath('p[2]/a/img/@data-original').extract()[0]
IndexError: list index out of range
2016-04-30 17:44:34 [scrapy] INFO: Closing spider (finished)
2016-04-30 17:44:34 [scrapy] INFO: Dumping Scrapy stats:
{'downloader/request_bytes': 232,
 'downloader/request_count': 1,
 'downloader/request_method_count/GET': 1,
 'downloader/response_bytes': 36359,
 'downloader/response_count': 1,
 'downloader/response_status_count/200': 1,
 'finish_reason': 'finished',
 'finish_time': datetime.datetime(2016, 4, 30, 9, 44, 34, 256649),
 'log_count/DEBUG': 2,
 'log_count/ERROR': 1,
 'log_count/INFO': 7,
 'response_received_count': 1,
 'scheduler/dequeued': 1,
 'scheduler/dequeued/memory': 1,
 'scheduler/enqueued': 1,
 'scheduler/enqueued/memory': 1,
 'spider_exceptions/IndexError': 1,
 'start_time': datetime.datetime(2016, 4, 30, 9, 44, 31, 758717)}
2016-04-30 17:44:34 [scrapy] INFO: Spider closed (finished)
2016-04-30 17:46:28 [scrapy] INFO: Scrapy 1.0.5 started (bot: fuli_spiders)
2016-04-30 17:46:28 [scrapy] INFO: Optional features available: ssl, http11
2016-04-30 17:46:28 [scrapy] INFO: Overridden settings: {'NEWSPIDER_MODULE': 'fuli_spiders.spiders', 'SPIDER_MODULES': ['fuli_spiders.spiders'], 'LOG_FILE': 'fuli_spiders.log', 'USER_AGENT': 'Baiduspider (+http://www.baidu.com/search/spider.htm)', 'BOT_NAME': 'fuli_spiders'}
2016-04-30 17:46:28 [scrapy] INFO: Enabled extensions: CloseSpider, TelnetConsole, LogStats, CoreStats, SpiderState
2016-04-30 17:46:28 [scrapy] INFO: Enabled downloader middlewares: HttpAuthMiddleware, DownloadTimeoutMiddleware, UserAgentMiddleware, RetryMiddleware, DefaultHeadersMiddleware, MetaRefreshMiddleware, HttpCompressionMiddleware, RedirectMiddleware, CookiesMiddleware, ChunkedTransferMiddleware, DownloaderStats
2016-04-30 17:46:28 [scrapy] INFO: Enabled spider middlewares: HttpErrorMiddleware, OffsiteMiddleware, RefererMiddleware, UrlLengthMiddleware, DepthMiddleware
2016-04-30 17:46:28 [scrapy] INFO: Enabled item pipelines: 
2016-04-30 17:46:28 [scrapy] INFO: Spider opened
2016-04-30 17:46:28 [scrapy] INFO: Crawled 0 pages (at 0 pages/min), scraped 0 items (at 0 items/min)
2016-04-30 17:46:28 [scrapy] DEBUG: Telnet console listening on 127.0.0.1:6023
2016-04-30 17:46:30 [scrapy] DEBUG: Crawled (200) <GET http://www.flkong.net> (referer: None) ['partial']
2016-04-30 17:46:30 [scrapy] INFO: Closing spider (finished)
2016-04-30 17:46:30 [scrapy] INFO: Dumping Scrapy stats:
{'downloader/request_bytes': 232,
 'downloader/request_count': 1,
 'downloader/request_method_count/GET': 1,
 'downloader/response_bytes': 36359,
 'downloader/response_count': 1,
 'downloader/response_status_count/200': 1,
 'finish_reason': 'finished',
 'finish_time': datetime.datetime(2016, 4, 30, 9, 46, 30, 880996),
 'log_count/DEBUG': 2,
 'log_count/ERROR': 1,
 'log_count/INFO': 7,
 'response_received_count': 1,
 'scheduler/dequeued': 1,
 'scheduler/dequeued/memory': 1,
 'scheduler/enqueued': 1,
 'scheduler/enqueued/memory': 1,
 'spider_exceptions/UnicodeEncodeError': 1,
 'start_time': datetime.datetime(2016, 4, 30, 9, 46, 28, 711712)}
2016-04-30 17:46:30 [scrapy] INFO: Spider closed (finished)
2016-04-30 17:47:06 [scrapy] INFO: Scrapy 1.0.5 started (bot: fuli_spiders)
2016-04-30 17:47:06 [scrapy] INFO: Optional features available: ssl, http11
2016-04-30 17:47:06 [scrapy] INFO: Overridden settings: {'NEWSPIDER_MODULE': 'fuli_spiders.spiders', 'SPIDER_MODULES': ['fuli_spiders.spiders'], 'LOG_FILE': 'fuli_spiders.log', 'USER_AGENT': 'Baiduspider (+http://www.baidu.com/search/spider.htm)', 'BOT_NAME': 'fuli_spiders'}
2016-04-30 17:47:06 [scrapy] INFO: Enabled extensions: CloseSpider, TelnetConsole, LogStats, CoreStats, SpiderState
2016-04-30 17:47:06 [scrapy] INFO: Enabled downloader middlewares: HttpAuthMiddleware, DownloadTimeoutMiddleware, UserAgentMiddleware, RetryMiddleware, DefaultHeadersMiddleware, MetaRefreshMiddleware, HttpCompressionMiddleware, RedirectMiddleware, CookiesMiddleware, ChunkedTransferMiddleware, DownloaderStats
2016-04-30 17:47:06 [scrapy] INFO: Enabled spider middlewares: HttpErrorMiddleware, OffsiteMiddleware, RefererMiddleware, UrlLengthMiddleware, DepthMiddleware
2016-04-30 17:47:06 [scrapy] INFO: Enabled item pipelines: 
2016-04-30 17:47:06 [scrapy] INFO: Spider opened
2016-04-30 17:47:06 [scrapy] INFO: Crawled 0 pages (at 0 pages/min), scraped 0 items (at 0 items/min)
2016-04-30 17:47:06 [scrapy] DEBUG: Telnet console listening on 127.0.0.1:6023
2016-04-30 17:47:09 [scrapy] DEBUG: Crawled (200) <GET http://www.flkong.net> (referer: None) ['partial']
2016-04-30 17:47:09 [scrapy] INFO: Closing spider (finished)
2016-04-30 17:47:09 [scrapy] INFO: Dumping Scrapy stats:
{'downloader/request_bytes': 232,
 'downloader/request_count': 1,
 'downloader/request_method_count/GET': 1,
 'downloader/response_bytes': 36359,
 'downloader/response_count': 1,
 'downloader/response_status_count/200': 1,
 'finish_reason': 'finished',
 'finish_time': datetime.datetime(2016, 4, 30, 9, 47, 9, 411702),
 'log_count/DEBUG': 2,
 'log_count/ERROR': 1,
 'log_count/INFO': 7,
 'response_received_count': 1,
 'scheduler/dequeued': 1,
 'scheduler/dequeued/memory': 1,
 'scheduler/enqueued': 1,
 'scheduler/enqueued/memory': 1,
 'spider_exceptions/UnicodeEncodeError': 1,
 'start_time': datetime.datetime(2016, 4, 30, 9, 47, 6, 421150)}
2016-04-30 17:47:09 [scrapy] INFO: Spider closed (finished)
2016-04-30 17:47:31 [scrapy] INFO: Scrapy 1.0.5 started (bot: fuli_spiders)
2016-04-30 17:47:31 [scrapy] INFO: Optional features available: ssl, http11
2016-04-30 17:47:31 [scrapy] INFO: Overridden settings: {'NEWSPIDER_MODULE': 'fuli_spiders.spiders', 'SPIDER_MODULES': ['fuli_spiders.spiders'], 'LOG_FILE': 'fuli_spiders.log', 'USER_AGENT': 'Baiduspider (+http://www.baidu.com/search/spider.htm)', 'BOT_NAME': 'fuli_spiders'}
2016-04-30 17:47:31 [scrapy] INFO: Enabled extensions: CloseSpider, TelnetConsole, LogStats, CoreStats, SpiderState
2016-04-30 17:47:31 [scrapy] INFO: Enabled downloader middlewares: HttpAuthMiddleware, DownloadTimeoutMiddleware, UserAgentMiddleware, RetryMiddleware, DefaultHeadersMiddleware, MetaRefreshMiddleware, HttpCompressionMiddleware, RedirectMiddleware, CookiesMiddleware, ChunkedTransferMiddleware, DownloaderStats
2016-04-30 17:47:31 [scrapy] INFO: Enabled spider middlewares: HttpErrorMiddleware, OffsiteMiddleware, RefererMiddleware, UrlLengthMiddleware, DepthMiddleware
2016-04-30 17:47:31 [scrapy] INFO: Enabled item pipelines: 
2016-04-30 17:47:31 [scrapy] INFO: Spider opened
2016-04-30 17:47:31 [scrapy] INFO: Crawled 0 pages (at 0 pages/min), scraped 0 items (at 0 items/min)
2016-04-30 17:47:31 [scrapy] DEBUG: Telnet console listening on 127.0.0.1:6023
2016-04-30 17:47:33 [scrapy] DEBUG: Crawled (200) <GET http://www.flkong.net> (referer: None) ['partial']
2016-04-30 17:47:33 [scrapy] INFO: Closing spider (finished)
2016-04-30 17:47:33 [scrapy] INFO: Dumping Scrapy stats:
{'downloader/request_bytes': 232,
 'downloader/request_count': 1,
 'downloader/request_method_count/GET': 1,
 'downloader/response_bytes': 36359,
 'downloader/response_count': 1,
 'downloader/response_status_count/200': 1,
 'finish_reason': 'finished',
 'finish_time': datetime.datetime(2016, 4, 30, 9, 47, 33, 701472),
 'log_count/DEBUG': 2,
 'log_count/ERROR': 1,
 'log_count/INFO': 7,
 'response_received_count': 1,
 'scheduler/dequeued': 1,
 'scheduler/dequeued/memory': 1,
 'scheduler/enqueued': 1,
 'scheduler/enqueued/memory': 1,
 'spider_exceptions/UnicodeEncodeError': 1,
 'start_time': datetime.datetime(2016, 4, 30, 9, 47, 31, 753022)}
2016-04-30 17:47:33 [scrapy] INFO: Spider closed (finished)
2016-04-30 17:48:44 [scrapy] INFO: Scrapy 1.0.5 started (bot: fuli_spiders)
2016-04-30 17:48:44 [scrapy] INFO: Optional features available: ssl, http11
2016-04-30 17:48:44 [scrapy] INFO: Overridden settings: {'NEWSPIDER_MODULE': 'fuli_spiders.spiders', 'SPIDER_MODULES': ['fuli_spiders.spiders'], 'LOG_FILE': 'fuli_spiders.log', 'USER_AGENT': 'Baiduspider (+http://www.baidu.com/search/spider.htm)', 'BOT_NAME': 'fuli_spiders'}
2016-04-30 17:48:44 [scrapy] INFO: Enabled extensions: CloseSpider, TelnetConsole, LogStats, CoreStats, SpiderState
2016-04-30 17:48:44 [scrapy] INFO: Enabled downloader middlewares: HttpAuthMiddleware, DownloadTimeoutMiddleware, UserAgentMiddleware, RetryMiddleware, DefaultHeadersMiddleware, MetaRefreshMiddleware, HttpCompressionMiddleware, RedirectMiddleware, CookiesMiddleware, ChunkedTransferMiddleware, DownloaderStats
